 110.00	0.100000E+06
 100.00	0.354460E+05
  95.00	0.200000E+05
  90.00	0.700000E+04
  85.00	0.100000E+04
  80.00	0.400000E+03
  75.00	0.200000E+03
  70.00	0.100000E+03
  65.00	0.700000E+02
  60.00	0.600000E+02
  55.00	0.200000E+02
  50.00	0.900000E+01
  45.00	0.100000E+01
  41.00	0.400000E+00
  36.00	0.100000E-02
  30.00	0.300000E-03
  25.00	0.100000E-03
  20.00	0.320000E-04
   5.00	0.340000E-05
   0.00	1.573526e-06
