     1.0000000000000    1179693.8493850
     1.0500000000000    561880.58599718
     1.1000000000000    123079.56271640
     1.1500000000000    29726.627373506
     1.2000000000000   10344.8034828585
     1.2500000000000    6789.6224389063
     1.3000000000000    5936.7554956426
     1.3500000000000    5463.0979827319
     1.4000000000000    5083.6981786093
     1.4500000000000    4753.1905755903
     1.5000000000000    4457.0802964879
     1.5500000000000    4187.5586611156
     1.6000000000000    3939.4913007199
     1.6500000000000    3709.5945532708
     1.7000000000000    3497.6418334202
     1.7500000000000    3301.6108051578
     1.8000000000000    3119.4286105818
     1.8500000000000    2949.4255536312
     1.9000000000000    2790.2386225373
     1.9500000000000    2640.7426815983
     2.0000000000000    2500.0000000000
     2.0500000000000    2367.2223389048
     2.1000000000000    2241.7418947674
     2.1500000000000    2122.9886530148
     2.2000000000000    2010.4724899272
     2.2500000000000    1903.7688636686
     2.3000000000000    1802.5072671119
     2.3500000000000    1706.3618392204
     2.4000000000000    1615.0436866433
     2.4500000000000    1528.2945764614
     2.5000000000000    1445.8817395716
     2.5500000000000    1367.5935816406
     2.6000000000000    1293.2361412118
     2.6500000000000    1222.6301666855
     2.7000000000000    1155.6087084195
     2.7500000000000    1092.0151411634
     2.8000000000000    1031.7015468717
     2.8500000000000    974.52739968192
     2.9000000000000    920.35850424530
     2.9500000000000    869.06614620626
     3.0000000000000    820.52641985866
     3.0500000000000    774.61970316360
     3.1000000000000    731.23025462867
     3.1500000000000    690.24591019403
     3.2000000000000    651.55786138154
     3.2500000000000    615.06049863908
     3.3000000000000    580.65130613170
     3.3500000000000    548.23079625431
     3.4000000000000    517.70247391348
     3.4500000000000    488.97282218463
     3.5000000000000    461.95130232461
     3.5500000000000    436.55036232997
     3.6000000000000    412.68544929769
     3.6500000000000    390.27502178131
     3.7000000000000    369.24055915572
     3.7500000000000    349.50656571724
     3.8000000000000    331.00056786337
     3.8500000000000    313.65310322588
     3.9000000000000    297.39770108088
     3.9500000000000    282.17085373623
     4.0000000000000    267.91197890850
     4.0500000000000    254.56337335373
     4.1000000000000    242.07015821606
     4.1500000000000    230.38021671083
     4.2000000000000    219.44412487038
     4.2500000000000    209.21507615655
     4.3000000000000    199.64880078838
     4.3500000000000    190.70348065266
     4.4000000000000    182.33966066149
     4.4500000000000    174.52015740022
     4.5000000000000    167.20996587395
     4.5500000000000    160.37616511449
     4.6000000000000    153.98782335548
     4.6500000000000    148.01590342328
     4.7000000000000    142.43316892822
     4.7500000000000    137.21409177542
     4.8000000000000    132.33476145009
     4.8500000000000    127.77279646792
     4.9000000000000    123.50725832042
     4.9500000000000    119.51856818640
     5.0000000000000    115.78842662614
     5.0500000000000    112.29973642463
     5.1000000000000    109.03652870334
     5.1500000000000    105.98389237881
     5.2000000000000   103.127907008447
     5.2500000000000   100.455579031124
     5.3000000000000    97.954781381352
     5.3500000000000    95.614196430837
     5.4000000000000    93.423262190369
     5.4500000000000    91.372121687385
     5.5000000000000    89.451575420280
     5.5500000000000    87.653036779195
     5.6000000000000    67.063494207048
     5.6500000000000    31.676885903232
     5.7000000000000   10.0833934456845
     5.7500000000000    3.2408608083150
     5.8000000000000    1.9975698522645
     5.8500000000000    1.8419955662839
     5.9000000000000    1.8058556365055
     5.9500000000000    1.7788008592217
     6.0000000000000    1.7536231262520
     6.0500000000000    1.7299504991357
     6.1000000000000    1.7076776681400
     6.1500000000000    1.6867116799223
     6.2000000000000    1.6669657864662
     6.2500000000000    1.6483589547976
     6.3000000000000    1.6308154821222
     6.3500000000000    1.6142646396332
     6.4000000000000    1.5986403422089
     6.4500000000000    1.5838808419653
     6.5000000000000    1.5699284437728
     6.5500000000000    1.5567292409890
     6.6000000000000    1.5442328697944
     6.6500000000000    1.5323922806422
     6.7000000000000    1.5211635254555
     6.7500000000000    1.5105055593174
     6.8000000000000    1.5003800555053
     6.8500000000000    1.4907512328188
     6.9000000000000    1.4815856942428
     6.9500000000000    1.4728522760710
     7.0000000000000    1.4645219066942
